epoch,nll_total,nll_per_row,penalty,loss_base,bce_sum,loss_total
0,32251.102162564686,77.15574680039398,1.2000000000000004,32252.302162564687,488.92334392678146,34379.11870864619
1,30685.38256610126,73.41000613899823,1.2465362179243489,30686.629102319184,483.92647540919944,32791.7092703492
2,29315.29063596407,70.13227424871786,1.2946967062102153,29316.585332670278,478.9552553389566,31400.040693394738
3,28127.62137471396,67.29096022658842,1.3444306776185688,28128.965805391577,474.0113784084917,30190.915301468514
4,27107.42336788753,64.85029513848691,1.3956715577373,27108.81903944527,469.0964918994608,29149.388779207922
5,26238.33599002994,62.771138732129046,1.4483390497261217,26239.784329079666,464.2121595999043,28259.10722333925
6,25503.384834771714,61.01288237983664,1.50234179933266,25504.887176571046,459.35985170181175,27503.102531473927
7,24885.539642218828,59.5347838330594,1.5575800238912674,24887.09722224272,454.5409646844573,26864.35041862011
8,24367.985694315048,58.29661649357667,1.6139482187043104,24369.59964253375,449.7568491212844,26326.04193621134
9,23934.551766081724,57.259693220291204,1.6713385923809692,23936.223104674104,445.00882622626364,25872.01149875835
10,23570.247479969163,56.38815186595493,1.729646524248829,23571.97712649341,440.29819074243443,25487.274256222998
11,23261.58454910903,55.64972380169624,1.7887769334416324,23263.37332604247,435.62620103622544,25158.347300550053
12,22996.685292453,55.01599352261483,1.8486479587505666,22998.53394041175,430.99406030785315,24873.358102750914
13,22765.33163093005,54.46251586346902,1.9091925181721265,22767.24082344822,426.4028984422654,24622.093431672074
14,22558.953145420237,53.968787429235014,1.9703594163203957,22560.92350483656,421.8537613827475,24395.98736685151
15,22370.548523338424,53.518058668273746,2.0321143396758505,22372.5806376781,417.34760870790876,24188.042735557505
16,22194.559548011322,53.09703241151034,2.094440713498063,22196.653988724822,412.8853167263782,23992.70511648457
17,22026.71503571306,52.69549051605995,2.1573404246439574,22028.872376137704,408.4676839009882,23805.706801107004
18,21863.858284274327,52.30588106285724,2.2208344216368943,21866.079118695965,404.09543641570474,23623.894267104282
19,21703.77013745281,51.922895065676585,2.284963182544809,21706.055100635356,399.7692330592422,23445.05126444306
20,21544.99776803197,51.54305686132051,2.3497870298918113,21547.347555061864,395.48966947534007,23267.727617279594
21,21386.696078082034,51.16434468440678,2.4153862774730723,21389.111464359506,391.2572820153798,23091.08064112641
22,21228.485392742477,50.785850221871954,2.4818612059340053,21230.967253948413,387.07255122862523,22914.73285179293
23,21070.326888637785,50.407480594827234,2.549331866962292,21072.876220504746,382.93590482779837,22738.64740650567
24,20912.416012205067,50.029703378481024,2.6179376982495732,20915.033949903318,378.8477199680344,22563.02153176427
25,20755.09339521911,49.65333348138544,2.687836898197717,20757.781232117308,374.80832483626875,22388.197445155078
26,20598.771926219837,49.279358675167074,2.7592054971723154,20601.53113171701,370.8179997003955,22214.58943041373
27,20443.87802532483,48.908799103647915,2.8322361181367697,20446.710261442968,366.87697761405394,22042.625114064103
28,20290.805717593517,48.54259741051081,2.907136527382777,20293.7128541209,362.9854450457789,21872.699540070036
29,20139.88362566295,48.18153977431328,2.98412812819626,20142.867753791146,359.14354306725767,21705.142166133715
30,19991.35579012405,47.82621002422022,3.0634444648639656,19994.419234588913,355.3513703831619,21540.19769575567
31,19845.37601475769,47.4769761118605,3.145329641308771,19848.521344399,351.6089897646767,21378.020449875345
32,19702.012861038573,47.134002059900894,3.2300364736662153,19705.24289751224,347.91643831961727,21218.679404202572
33,19561.260661943696,46.79727431087009,3.317824303099149,19564.578486246795,344.27373942920644,21062.169252763844
34,19423.05284107853,46.466633591096965,3.4089566243230056,19426.461797702854,340.68091229841355,20908.42376620095
35,19287.276309434375,46.141809352713814,3.5036988079884503,19290.780008242364,337.13797623120547,20757.330204848105
36,19153.78689801487,45.82245669381548,3.6023161070867635,19157.38921412196,333.6449498314781,20608.74474588889
37,19022.425147511633,45.50819413280295,3.7050719784453094,19026.130219490078,330.2018473083346,20462.508255281333
38,18893.031011186984,45.198638782743984,3.8122266682944286,18896.84323785528,326.80867399517274,20318.46096973428
