epoch,nll_total,nll_per_row,penalty,loss_base,bce_sum,loss_total
0,32262.525768018753,77.18307600004486,1.2000000000000004,32263.725768018754,31.813738185798194,32402.115529126975
1,30741.22992776101,73.54361226737083,1.2465362179232857,30742.476463978935,31.744800771299502,30880.56634733409
2,29415.34655747519,70.37164248199807,1.2946487270439415,29416.641206202235,31.681399435055045,29554.455293744726
3,28271.41667882271,67.6349681311548,1.3442371985500379,28272.76091602126,31.623482952359318,28410.323066864024
4,27293.91942916975,65.29645796452093,1.3951704171671944,27295.314599586916,31.571008140061714,27432.648484996185
5,26465.908001559917,63.31556938172229,1.447287389458497,26467.355288949377,31.523939050539383,26604.484423819224
6,25769.949742330085,61.6505974696892,1.5003997250913823,25771.450142055175,31.482245179521264,25908.397908586092
7,25188.449476050715,60.25944850729836,1.5542956613407435,25190.003771712054,31.445899579177535,25326.793434881478
8,24703.975004306903,59.10041867059068,1.6087463278802514,24705.583750634785,31.414877136624035,24842.2384661791
9,24299.83410410707,58.1335744117394,1.6635137245259206,24301.497617831596,31.389152843718442,24438.04043270177
10,23960.637023724856,57.32209814288243,1.718359294400999,23962.355383019258,31.368699933365427,24098.809227729398
11,23672.66965111775,56.63318098353529,1.773052235158895,23674.44270335291,31.353487889504603,23810.830375672256
12,23424.07294098679,56.03845201193012,1.8273771459529031,23425.900318132743,31.34348039695677,23562.244457859506
13,23204.87797667474,55.51406214515488,1.8811408519338646,23206.75911752667,31.338633312460924,23343.082172435876
14,23006.93917505515,55.040524342237205,1.934178333082032,23008.873353388233,31.338892745647573,23145.1975368318
15,22823.79659050123,54.60238418780199,1.9863577123445948,22825.782948213575,31.344193340695945,22962.130189245603
16,22650.491745569718,54.18777929562133,2.0375842499985084,22652.529329819718,31.35445683971578,22788.921217072482
17,22483.35918759903,53.78794064018907,2.087803274401934,22485.44699087343,31.369590988438823,22621.90471167314
18,22319.81386054664,53.39668387690584,2.137002001959007,22321.9508625486,31.38948882009288,22458.495138916005
19,22158.149116899025,53.009926116983316,2.185210260630224,22160.334327159657,31.414028330518377,22296.985350397412
20,21997.353330971833,52.625247203281894,2.232500183115391,21999.58583115495,31.44307253941824,22136.36319670142
21,21836.9476918253,52.24150165508445,2.278984952263367,21839.22667677756,31.476469918952375,21976.149320925004
22,21676.844918082235,51.85848066526851,2.3248166785021014,21679.169734760737,31.514055160676136,21816.255874709677
23,21517.227690933818,51.4766212701766,2.37018349073097,21519.597874424548,31.555650244626932,21656.864952988675
24,21358.445595951194,51.0967597989263,2.41530593662693,21360.86090188782,31.60106577034765,21498.325537988832
25,21200.929665932177,50.719927430459755,2.4604328111836797,21203.390098743363,31.650102508735017,21341.06804465636
26,21045.123897576712,50.34718635783902,2.505836555117047,21047.629734131828,31.702553134843612,21185.535840268396
27,20891.433223510936,49.979505319404154,2.5518083807314262,20893.98503189167,31.758204103448982,21032.13321974167
28,20740.187306905766,49.61767298302815,2.598653288168676,20742.785960193934,31.816837629658835,20881.18920388295
