epoch,nll_total,nll_per_row,penalty,loss_base,bce_sum,loss_total
0,32262.525768018753,77.18307600004486,1.2000000000000004,32263.725768018754,28.386638125509293,32387.20764386472
1,30731.732127981537,73.52089025832903,1.2465362179232857,30732.97866419946,28.530924308366778,30857.088184940858
2,29395.247661641675,70.32355899914276,1.2946620127863402,29396.542323654463,28.86448519222003,29522.10283424062
3,28239.69594747739,67.55908121406074,1.3442920077498703,28241.04023948514,29.398262699435556,28368.922682227687
4,27249.709139265677,65.19069172073128,1.3953155139595008,27251.104454779637,30.142049581737155,27382.222370460193
5,26408.531075705578,63.17830400886502,1.4475978628672201,26409.978673568447,31.10345880692949,26545.27871937859
6,25698.953582181774,61.48075019660711,1.5009825518923414,25700.454564733667,32.28650744610601,25840.900872124228
7,25103.652380545784,60.05658464245403,1.5552946261235812,25105.207675171907,33.68974837713655,25251.75808061245
8,24605.497899515787,58.864827510803316,1.610345829762373,24607.10824534555,35.30390849206429,24760.68024728603
9,24188.10991487026,57.86629166236904,1.6659410963021277,24189.775855966564,37.10910329662308,24351.200455306873
10,23836.405235681945,57.02489290833001,1.7218854319253079,23838.12712111387,39.07191494543058,24008.089951126494
11,23536.958790319233,56.30851385243836,1.7779904564228999,23538.736780775656,41.142969897973856,23717.70869983184
12,23278.167386701858,55.68939566196617,1.834080284258636,23280.001466986116,43.25608970015778,23468.165457181804
13,23050.26711098485,55.14417969135131,1.8899966899173826,23052.157107674768,45.33036885115398,23249.344212177286
14,22845.251560457516,54.65371186712324,1.9456036018513596,22847.19716405937,47.276206975604694,23052.84866440325
15,22656.725737877907,54.20269315281796,2.000790978717344,22658.726528856623,49.00505586841011,22871.898521884206
16,22479.722124109594,53.77923953136266,2.0554780715898597,22481.777602181184,50.440797142702486,22701.19506975194
17,22310.50096545434,53.37440422357498,2.10961601340832,22312.610581467747,51.52944981417549,22536.76368815941
18,22146.352378785374,52.9817042554674,2.163189663877255,22148.51556844925,52.244420126648784,22375.77879600017
19,21985.411214435047,52.59667754649533,2.216218679071053,21987.627433114118,52.586490118766946,22216.378665130753
20,21826.48903444488,52.21648094364804,2.2687578182048656,21828.757792263084,52.5797487706494,22057.47969941541
21,21668.923717137877,51.839530423774825,2.320896513488397,21671.244613651364,52.26553735469154,21898.599701144274
22,21512.44595091146,51.46518170074512,2.372757725306606,21514.818708636765,51.69619330904185,21739.697149531097
23,21357.061819560455,51.093449329091996,2.424496109515621,21359.486315669972,50.929601659364806,21581.03008288821
24,21202.951019403976,50.72476320431573,2.476295549703998,21205.42731495368,50.0248757155744,21423.035524316427
25,21050.380836180364,50.359762765981735,2.5283661497689875,21052.909202330135,49.03909844869564,21266.22928058196
26,20899.636607725173,49.99913064049085,2.5809408218260255,20902.217548547,48.02492451015141,21111.12597016616
27,20750.96955537753,49.643467835831416,2.634271622706907,20753.60382700024,47.02885933413913,20958.179365103744
28,20604.562352016866,49.29321136846141,2.6886259848799736,20607.250978001746,46.090101905501264,20807.742921290675
29,20460.51176286146,48.94859273411833,2.7442829626115293,20463.256045824073,45.23990333011051,20660.049625310054
30,20318.826458805223,48.609632676567514,2.801529581320985,20321.627988386543,44.50142431583171,20515.209184160412
31,20179.436960170773,48.276164976485106,2.8606573442785503,20182.29761751505,43.890061554182125,20373.219385275745
32,20042.213897535614,47.94788013764501,2.921958921920912,20045.135856457535,43.41416517920055,20233.987474987058
33,19906.99058198035,47.62437938272811,2.985725030598714,19909.976307010947,43.0760125891242,20097.35696177364
34,19773.58628426233,47.30523034512519,3.0522415022739,19776.638525764603,42.872868969195125,19963.135505780603
35,19641.827441469773,46.990017802559265,3.121786552709576,19644.949228022484,42.79797237018684,19831.120407832797
36,19511.564947943676,46.67838504292745,3.194628267803985,19514.75957621148,42.841331029445534,19701.119366189567
37,19382.686511920707,46.37006342564762,3.271022340423065,19385.95753426113,42.99029461255902,19572.965315825764
38,19255.123684599166,46.06488919760566,3.3512100999201815,19258.474894699088,43.22993482393718,19446.525111183215
39,19128.85363009046,45.76280772748914,3.4354168823002773,19132.28904697276,43.543325051219526,19321.702510945564
40,19003.896078579808,45.46386621669811,3.523850790803155,19007.41992937061,43.91183364381922,19198.436405721226
41,18880.306237798468,45.16819674114466,3.616701895029464,18883.922939693497,44.31553955022386,19076.69553673697
42,18758.16472481445,44.875992164627874,3.714141911985811,18761.878866726438,44.73384593503381,18956.471096543835
43,18637.565780394812,44.587477943528256,3.8163244047075895,18641.38210479952,45.1463141594741,18837.76857139323
44,18518.605096042127,44.30288300488547,3.9233855233465977,18522.528481565474,45.53367778954246,18720.599979949984
45,18401.368495764156,44.02241266929224,4.035445299657655,18405.403941063814,45.87893807587763,18604.97732169388
46,18285.92248269608,43.74622603515809,4.15260948877116,18290.075092184852,46.16840352975764,18490.907647539298
47,18172.307330200696,43.4744194502409,4.274971932555419,18176.58230213325,46.39252795357578,18378.389798731307
48,18060.533032360094,43.20701682382798,4.402617397907031,18064.935649758,46.546426280555586,18267.412604078418
49,17950.57809372773,42.94396673140606,4.535624822610883,17955.113718550343,46.62999844172809,18157.95421177186
50,17842.390878938357,42.6851456433932,4.674070882827991,17847.064949821186,46.64765355490864,18049.982242785038
51,17735.893078777364,42.43036621717073,4.818033781437551,17740.7111125588,46.60768400970811,17943.45453800103
52,17630.98477426071,42.17938941210696,4.967597146465353,17635.952371407173,46.521379783441986,17838.320373465147
53,17527.55057059777,41.9319391641095,5.122853924049677,17532.67342452182,46.401992833539765,17734.522093347718
54,17425.46629917112,41.68771841906966,5.283910150562888,17430.750209321683,46.263661227164974,17631.99713565985
55,17324.605823276386,41.44642541453681,5.450888492977838,17330.056711769364,46.1203879834675,17530.680399497447
56,17224.84751942466,41.20776918522646,5.623931454649886,17230.47145087931,45.985146558058204,17430.506838406865
57,17126.080041281348,40.971483352347725,5.803204154900721,17131.88324543625,45.869158936501805,17331.414086810033
58,17028.207018720415,40.73733736535984,5.9888966049649035,17034.19591532538,45.78136764339132,17233.344864574134
59,16931.150413603176,40.50514453015114,6.181225420004219,16937.33163902318,45.72810265198607,17136.248885559322
60,16834.852354444858,40.27476639819344,6.380434926937823,16841.232789371796,45.712930102931686,17040.08403531955
61,16739.275400182523,40.04611339756585,6.586797650348174,16745.86219783287,45.736662545087185,16944.816679904
62,16644.401323146805,39.81914192140384,6.80061418275533,16651.20193732956,45.79750928291571,16850.421102710243
63,16550.228630948164,39.59384839939752,7.022212469679966,16557.250843417845,45.891348171545296,16756.878207964066
64,16456.769145493978,39.37026111362196,7.251946562463425,16464.021092056442,46.0121038143289,16664.173743648775
65,16364.044011604514,39.14843064977156,7.490194911179266,16371.534206515693,46.15221859767539,16572.29635741558
66,16272.079514739955,38.92841989172238,7.73735828492386,16279.816873024878,46.303200355070615,16481.235794569435
67,16180.903053210215,38.71029438567037,7.993857416633803,16188.896910626849,46.456223405796315,16390.98148244206
68,16090.53954646481,38.49411374752347,8.260130474244454,16098.799676939054,46.602749878766815,16301.521638911689
69,16001.008481255314,38.27992459630458,8.536630459852022,16009.545111715166,46.73512868366019,16212.842921489088
70,15912.321714538219,38.06775529793832,8.82382263424391,15921.145537172462,46.847123801840695,16124.93052571047
71,15824.482076489498,37.857612623180614,9.122182056494408,15833.604258545993,46.9343246050858,16037.768570578115
72,15737.482756141428,37.64948027785031,9.432191318008467,15746.914947459436,46.99439981835264,15951.34058666927
73,15651.307409084438,37.44331916048909,9.754338538011497,15661.06174762245,47.02717251928975,15865.629948081361
74,15565.930900467742,37.23906913987498,10.089115673440194,15576.020016141181,47.03451337401876,15780.620149318163
75,15481.320582769307,37.036652111888294,10.437017180785098,15491.757599950093,47.02006939087284,15696.29490180039
76,15397.438000254842,36.835976077164695,10.798539050945672,15408.236539305788,46.988862275344275,15612.638090203536
77,15314.240904789642,36.63693996361158,11.174178220952156,15325.415083010594,46.9468015215094,15529.63366962916
78,15231.685457303589,36.439438893070786,11.564432349039905,15243.249889652629,46.90016170196116,15447.26559305616
79,15149.72847615973,36.24336956019074,11.969799922817867,15161.698276082547,46.85507145437067,15365.517836909059
80,15068.3295821022,36.04863536388086,12.390780655140436,15080.72036275734,46.81705484642004,15284.374551339268
81,14987.453085817053,35.8551509230073,12.827876109854417,15000.280961926906,46.79065605035264,15203.820315745941
82,14907.069474674248,35.662845633191985,13.28159049086274,14920.35106516511,46.779167485872804,15123.840443728657
83,14827.156383445268,35.47166598910351,13.752431523682853,14840.90881496895,46.78447133238704,15044.421265264835
84,14747.698978864124,35.28157650445963,14.240911359229404,14761.939890223353,46.806995512052495,14965.550320700782
85,14668.689744446468,35.092559197240355,14.74754743477034,14683.437291881239,46.845778202495566,14887.216427062094
86,14590.127711557536,34.90461175013765,15.272863236255866,14605.400574793792,46.898629422140004,14809.4096127801
87,14512.017236078413,34.71774458391965,15.817388918459454,14527.834624996873,46.962373734507594,14732.12095074198
88,14434.366459429602,34.53197717566891,16.381661753299646,14450.748121182902,47.033154170462375,14655.342341824413
