실험,브랜치,결과,prior_mode,lam_gamma,b_bound,b_min,b_max,run_tag,mse_ls,mse_lq,auc_ls,auc_lq,auc_prior_ls,auc_prior_lq,auc_zprior_ls,auc_zprior_lq,auc_zprior_ls_wavg,auc_zprior_lq_wavg,gain_ls,gain_lq,gain_ls_wavg,gain_lq_wavg,auc_ls_wavg,auc_lq_wavg,auc_prior_ls_wavg,auc_prior_lq_wavg,auc_ls_niigata2004,auc_prior_ls_niigata2004,n_ls,n_lq,n,a_LS,b_LS,a_LQ,b_LQ,gamma_ls_max,gamma_lq_max,sum_gamma2,frac_middle,c_LS,c_LQ
G LQ c=0.5,followup3-area-avg-lq-c05,followup3-area-avg-lq-c05,area-lq-c05,0.0,,,,,0.3603817915799826,0.2300322532483867,0.7953141640042597,0.82217125382263,0.857173284649323,0.7485474006116207,0.8484405902936254,0.7978593272171254,0.8850064316147492,0.7570032442862361,-0.0531264262893657,0.0243119266055046,-0.0788705327670535,0.0466815352353436,0.8061358988476957,0.8036847795215798,0.8777701664852648,0.715445570663787,0.9182692307692308,0.96875,418,229,418,1.0,0.0,1.0,0.0,2.8502592383511605,4.624462997042715,74.95421131429845,0.2834928229665072,1.0,0.5
G LQ c=0.5,followup3-area-avg-lq-c05,followup3-area-avg-lq-c05,area-lq-c05,0.1,,,,,0.3606637381318977,0.2304406582024139,0.7949033926669709,0.8220183486238533,0.857173284649323,0.7485474006116207,0.8484405902936254,0.7978593272171254,0.8850064316147492,0.7570032442862361,-0.0535371976266545,0.0241590214067278,-0.080823963584434,0.0434795014067113,0.8041824680303152,0.8004827456929474,0.8777701664852648,0.715445570663787,0.9206730769230768,0.96875,418,229,418,1.0,0.0,1.0,0.0,2.806413409585893,4.409118601268722,69.83747446509544,0.2858851674641148,1.0,0.5
G LQ c=0.5,followup3-area-avg-lq-c05,followup3-area-avg-lq-c05,area-lq-c05,1.0,,,,,0.3621101305150315,0.2300367097450482,0.7946143313555454,0.821559633027523,0.857173284649323,0.7485474006116207,0.8484405902936254,0.7978593272171254,0.8850064316147492,0.7570032442862361,-0.05382625893808,0.0237003058103976,-0.0791857051886566,0.0334501418269845,0.8058207264260926,0.7904533861132207,0.8777701664852648,0.715445570663787,0.9423076923076924,0.96875,418,229,418,1.0,0.0,1.0,0.0,2.308032993285294,3.4770701967930004,45.68823559888787,0.3086124401913875,1.0,0.5
G LQ c=0.5,followup3-area-avg-lq-c05,followup3-area-avg-lq-c05,area-lq-c05,10.0,,,,,0.3684689278385209,0.1929188856756437,0.8370302753689335,0.8171253822629969,0.857173284649323,0.7485474006116207,0.8484405902936254,0.7978593272171254,0.8850064316147492,0.7570032442862361,-0.0114103149246919,0.0192660550458715,-0.0204360725739021,0.0334977613481861,0.8645703590408471,0.7905010056344223,0.8777701664852648,0.715445570663787,0.9519230769230768,0.96875,418,229,418,1.0,0.0,1.0,0.0,0.5831184438818396,0.5869509309563039,1.9559830654925705,0.5478468899521531,1.0,0.5
G LQ c=0.5,followup3-area-avg-lq-c05,followup3-area-avg-lq-c05,[베이스라인] 전부 0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
G LQ c=0.5,followup3-area-avg-lq-c05,followup3-area-avg-lq-c05,[베이스라인] 전부 기저확률,,,,,,0.1880966552963531,0.2494231612669476,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
H LQ c=0.75,followup3-area-avg-lq-c075,followup3-area-avg-lq-c075,area-lq-c075,0.0,,,,,0.3682978961785276,0.2126159390333789,0.7802525483036664,0.8321865443425077,0.857173284649323,0.7485474006116207,0.8484405902936254,0.8126146788990826,0.8850064316147492,0.7725097545303329,-0.0681880419899589,0.0195718654434251,-0.1013272115885315,0.033360200823399,0.7836792200262177,0.805869955353732,0.8777701664852648,0.715445570663787,0.9182692307692308,0.96875,418,229,418,1.0,0.0,1.0,0.0,3.202664902617704,4.024738379477804,75.75394993988797,0.3576555023923445,1.0,0.75
H LQ c=0.75,followup3-area-avg-lq-c075,followup3-area-avg-lq-c075,area-lq-c075,0.1,,,,,0.3683690876688575,0.2108004100699477,0.7794918606420204,0.8333333333333334,0.857173284649323,0.7485474006116207,0.8484405902936254,0.8126146788990826,0.8850064316147492,0.7725097545303329,-0.068948729651605,0.0207186544342508,-0.1002775296242525,0.0365764290396273,0.7847289019904967,0.8090861835699602,0.8777701664852648,0.715445570663787,0.9182692307692308,0.96875,418,229,418,1.0,0.0,1.0,0.0,3.0074136323823266,3.775044423779686,69.57721102211619,0.3720095693779904,1.0,0.75
H LQ c=0.75,followup3-area-avg-lq-c075,followup3-area-avg-lq-c075,area-lq-c075,1.0,,,,,0.3671467124195325,0.1962058096629644,0.7785942492012778,0.8394495412844037,0.857173284649323,0.7485474006116207,0.8484405902936254,0.8126146788990826,0.8850064316147492,0.7725097545303329,-0.0698463410923475,0.0268348623853211,-0.0999918797933602,0.0176603996509235,0.785014551821389,0.7901701541812565,0.8777701664852648,0.715445570663787,0.9206730769230768,0.96875,418,229,418,1.0,0.0,1.0,0.0,2.511006194222736,2.44365979373873,39.97010730745593,0.4258373205741627,1.0,0.75
H LQ c=0.75,followup3-area-avg-lq-c075,followup3-area-avg-lq-c075,area-lq-c075,10.0,,,,,0.3685447999780257,0.1867685792322648,0.8327399969572493,0.8240061162079511,0.857173284649323,0.7485474006116207,0.8484405902936254,0.8126146788990826,0.8850064316147492,0.7725097545303329,-0.015700593336376,0.0113914373088684,-0.0230441043141851,0.022949144741901,0.8619623273005641,0.7954588992722339,0.8777701664852648,0.715445570663787,0.951923076923077,0.96875,418,229,418,1.0,0.0,1.0,0.0,0.586044822859749,0.3583277544417678,1.3934708385851589,0.5526315789473685,1.0,0.75
H LQ c=0.75,followup3-area-avg-lq-c075,followup3-area-avg-lq-c075,[베이스라인] 전부 0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
H LQ c=0.75,followup3-area-avg-lq-c075,followup3-area-avg-lq-c075,[베이스라인] 전부 기저확률,,,,,,0.1880966552963531,0.2494231612669476,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
I LQ c 학습,followup3-area-avg-lq-c-free,followup3-area-avg-lq-c-free,area-lq-c-free,0.0,,,,,0.3556502656621449,0.248127846402641,0.7982199908717481,0.8132262996941896,0.857173284649323,0.7485474006116207,0.8484405902936254,0.791743119266055,0.8850064316147492,0.7543786928620807,-0.0502205994218772,0.0214831804281345,-0.0782171446608618,0.0386469816269926,0.8067892869538874,0.7930256744890734,0.8777701664852648,0.715445570663787,0.9375,0.96875,418,229,418,1.0,0.0,1.0,0.0,2.8920680271909958,4.584615078929872,75.78977355991084,0.2655502392344497,1.0,0.4437658884835846
I LQ c 학습,followup3-area-avg-lq-c-free,followup3-area-avg-lq-c-free,area-lq-c-free,0.1,,,,,0.3576389178153742,0.2454946373221841,0.7975201582230336,0.8143730886850153,0.857173284649323,0.7485474006116207,0.8484405902936254,0.791743119266055,0.8850064316147492,0.7540349505828545,-0.0509204320705918,0.0226299694189603,-0.079449808125339,0.0384357233512182,0.8055566234894102,0.7924706739340728,0.8777701664852648,0.715445570663787,0.939903846153846,0.96875,418,229,418,1.0,0.0,1.0,0.0,2.8381986191949404,4.39928690687085,70.4343939045794,0.2751196172248804,1.0,0.4452277275586155
I LQ c 학습,followup3-area-avg-lq-c-free,followup3-area-avg-lq-c-free,area-lq-c-free,1.0,,,,,0.3599756650058487,0.2341360639701441,0.7972006694051421,0.8198776758409786,0.857173284649323,0.7485474006116207,0.8484405902936254,0.7918960244648319,0.8850064316147492,0.7540349505828545,-0.0512399208884832,0.0279816513761467,-0.0783310014982771,0.034997110290874,0.8066754301164721,0.7890320608737286,0.8777701664852648,0.715445570663787,0.939903846153846,0.96875,418,229,418,1.0,0.0,1.0,0.0,2.277220014601677,3.5415981280945443,45.35229411617174,0.2978468899521531,1.0,0.446458053136172
I LQ c 학습,followup3-area-avg-lq-c-free,followup3-area-avg-lq-c-free,area-lq-c-free,10.0,,,,,0.3684228431839566,0.215476651432244,0.8378822455499771,0.8145259938837921,0.857173284649323,0.7485474006116207,0.8484405902936254,0.7908256880733945,0.8850064316147492,0.7547224351413069,-0.0105583447436482,0.0237003058103976,-0.0200067141404575,0.018456772986986,0.8649997174742917,0.7731792081282929,0.8777701664852648,0.715445570663787,0.9519230769230768,0.96875,418,229,418,1.0,0.0,1.0,0.0,0.5828950170485241,0.6469044735629362,2.220624162019323,0.5251196172248804,1.0,0.4337486710059368
I LQ c 학습,followup3-area-avg-lq-c-free,followup3-area-avg-lq-c-free,[베이스라인] 전부 0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
I LQ c 학습,followup3-area-avg-lq-c-free,followup3-area-avg-lq-c-free,[베이스라인] 전부 기저확률,,,,,,0.1880966552963531,0.2494231612669476,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
J b만 학습,followup3-area-avg-b-only,followup3-area-avg-b-only,area-b-only,0.0,,,,,0.1835618183585514,0.2688805616323415,0.7996196561691769,0.7846330275229358,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0488209341244485,-0.0337155963302752,-0.0772068702102967,-0.0696755955003153,0.8077995614044525,0.700137648700061,0.8777701664852648,0.715445570663787,0.9495192307692308,0.96875,418,229,418,1.0,5.168204829032742,1.0,2.369394093079805,5.239060756911553,2.868348390773945,98.54562742212894,0.1495215311004784,1.0,1.0
J b만 학습,followup3-area-avg-b-only,followup3-area-avg-b-only,area-b-only,0.1,,,,,0.1835568262520466,0.2685749622142707,0.7989350372736955,0.7926605504587158,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0495055530199298,-0.0256880733944953,-0.0762387283387827,-0.0623105856602621,0.8087677032759665,0.7075026585401142,0.8777701664852648,0.715445570663787,0.9471153846153846,0.96875,418,229,418,1.0,5.173922653187816,1.0,2.310064634027384,4.996092784969299,2.65676034839679,88.82550334531649,0.1543062200956937,1.0,1.0
J b만 학습,followup3-area-avg-b-only,followup3-area-avg-b-only,area-b-only,1.0,,,,,0.1809447910283684,0.3075059431527942,0.7985699071961052,0.8344801223241591,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0498706830975201,0.016131498470948,-0.0701142888558241,0.0070160939681959,0.8148921427589251,0.7768293381685722,0.8777701664852648,0.715445570663787,0.9254807692307692,0.96875,418,229,418,1.0,5.359706064465172,1.0,1.722642499801303,3.2011842659137884,2.0384538124143,44.04720380435807,0.1997607655502392,1.0,1.0
J b만 학습,followup3-area-avg-b-only,followup3-area-avg-b-only,area-b-only,10.0,,,,,0.146902308169907,0.2217175699235435,0.825346112886049,0.8349388379204893,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0230944774075764,0.0165902140672782,-0.0383837661024891,0.0401720655176875,0.8466226655122601,0.8099853097180639,0.8777701664852648,0.715445570663787,0.9471153846153846,0.96875,418,229,418,1.0,5.532767742701953,1.0,2.689181086233802,0.78503597236564,0.5625808520872971,3.747148307219093,0.5059808612440191,1.0,1.0
J b만 학습,followup3-area-avg-b-only,followup3-area-avg-b-only,[베이스라인] 전부 0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
J b만 학습,followup3-area-avg-b-only,followup3-area-avg-b-only,[베이스라인] 전부 기저확률,,,,,,0.1880966552963531,0.2494231612669476,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
K b만 학습+중심화,followup3-area-avg-b-only-ctr,followup3-area-avg-b-only-ctr,area-b-only-ctr,0.0,,,,,0.1835618183585514,0.2688805616323415,0.7996196561691769,0.7846330275229358,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0488209341244485,-0.0337155963302752,-0.0772068702102967,-0.0696755955003153,0.8077995614044525,0.700137648700061,0.8777701664852648,0.715445570663787,0.9495192307692308,0.96875,418,229,418,1.0,5.168204829032742,1.0,2.369394093079805,5.239060756911553,2.868348390773945,98.54562742212894,0.1495215311004784,1.0,1.0
K b만 학습+중심화,followup3-area-avg-b-only-ctr,followup3-area-avg-b-only-ctr,area-b-only-ctr,0.1,,,,,0.1835568262520466,0.2685749622142707,0.7989350372736955,0.7926605504587158,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0495055530199298,-0.0256880733944953,-0.0762387283387827,-0.0623105856602621,0.8087677032759665,0.7075026585401142,0.8777701664852648,0.715445570663787,0.9471153846153846,0.96875,418,229,418,1.0,5.173922653187816,1.0,2.310064634027384,4.996092784969299,2.65676034839679,88.82550334531649,0.1543062200956937,1.0,1.0
K b만 학습+중심화,followup3-area-avg-b-only-ctr,followup3-area-avg-b-only-ctr,area-b-only-ctr,1.0,,,,,0.1809447910283684,0.3075059431527942,0.7985699071961052,0.8344801223241591,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0498706830975201,0.016131498470948,-0.0701142888558241,0.0070160939681959,0.8148921427589251,0.7768293381685722,0.8777701664852648,0.715445570663787,0.9254807692307692,0.96875,418,229,418,1.0,5.359706064465172,1.0,1.722642499801303,3.2011842659137884,2.0384538124143,44.04720380435807,0.1997607655502392,1.0,1.0
K b만 학습+중심화,followup3-area-avg-b-only-ctr,followup3-area-avg-b-only-ctr,area-b-only-ctr,10.0,,,,,0.146902308169907,0.2217175699235435,0.825346112886049,0.8349388379204893,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0230944774075764,0.0165902140672782,-0.0383837661024891,0.0401720655176875,0.8466226655122601,0.8099853097180639,0.8777701664852648,0.715445570663787,0.9471153846153846,0.96875,418,229,418,1.0,5.532767742701953,1.0,2.689181086233802,0.78503597236564,0.5625808520872971,3.747148307219093,0.5059808612440191,1.0,1.0
K b만 학습+중심화,followup3-area-avg-b-only-ctr,followup3-area-avg-b-only-ctr,[베이스라인] 전부 0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
K b만 학습+중심화,followup3-area-avg-b-only-ctr,followup3-area-avg-b-only-ctr,[베이스라인] 전부 기저확률,,,,,,0.1880966552963531,0.2494231612669476,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
L tied 중심화,followup3-area-avg-tied-ctr,followup3-area-avg-tied-ctr,area-tied-ctr,0.0,,,,,0.1892393780904473,0.2791780575323552,0.7804655408489274,0.6769113149847096,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.067975049444698,-0.1414373088685014,-0.1079010055336061,-0.1109746861373317,0.7771054260811431,0.6588385580630446,0.8777701664852648,0.715445570663787,0.9387019230769232,0.96875,418,229,418,0.5581787799795194,2.385358766854221,0.501338922875385,1.2650235070614286,5.477676914552545,2.870658080717784,108.40800487080764,0.1818181818181818,0.5581787799795194,0.501338922875385
L tied 중심화,followup3-area-avg-tied-ctr,followup3-area-avg-tied-ctr,area-tied-ctr,0.1,,,,,0.1892094966808545,0.274523587019388,0.7799482732390081,0.6912079510703365,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0684923170546173,-0.1271406727828745,-0.1063800788745826,-0.098936583758086,0.7786263527401666,0.6708766604422903,0.8777701664852648,0.715445570663787,0.9387019230769232,0.96875,418,229,418,0.5609940429696043,2.433241323203553,0.5013803456353946,1.2331816750098028,5.240783373362826,2.6571495214231144,97.5223238509577,0.1973684210526315,0.5609940429696043,0.5013803456353946
L tied 중심화,followup3-area-avg-tied-ctr,followup3-area-avg-tied-ctr,area-tied-ctr,1.0,,,,,0.1963268886374607,0.2279806221270202,0.7725848166742736,0.7750764525993884,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0758557736193518,-0.0432721712538226,-0.1119029505851204,-0.0399101028943569,0.7731034810296288,0.7299031413060194,0.8777701664852648,0.715445570663787,0.920673076923077,0.96875,418,229,418,0.5371055672727716,2.616578677155968,0.5013949075091612,1.3974696612448554,3.657530857164429,1.8392675410587516,48.74589572942454,0.3014354066985646,0.5371055672727716,0.5013949075091612
L tied 중심화,followup3-area-avg-tied-ctr,followup3-area-avg-tied-ctr,area-tied-ctr,10.0,,,,,0.1409242482504068,0.2529894925057961,0.832009736802069,0.8301223241590213,0.857173284649323,0.7485474006116207,0.8484405902936254,0.818348623853211,0.8850064316147492,0.7698132442003763,-0.0164308534915563,0.0117737003058102,-0.0353630428583926,0.0172880931617245,0.8496433887563566,0.7871013373621009,0.8777701664852648,0.715445570663787,0.9543269230769232,0.96875,418,229,418,0.8890630358122407,4.913802665460381,0.5042456068699199,0.8037535238086804,0.7188832407900256,0.8965000186042245,4.610856405076238,0.534688995215311,0.8890630358122407,0.5042456068699199
L tied 중심화,followup3-area-avg-tied-ctr,followup3-area-avg-tied-ctr,[베이스라인] 전부 0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
L tied 중심화,followup3-area-avg-tied-ctr,followup3-area-avg-tied-ctr,[베이스라인] 전부 기저확률,,,,,,0.1880966552963531,0.2494231612669476,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
M bounded 중심화,followup3-area-avg-bounded-ctr,followup3-area-avg-bounded-ctr,area-bounded-ctr,0.0,,,,,0.1807286901728115,0.2730707760960348,0.804351133424616,0.6925840978593273,0.857173284649323,0.7485474006116207,0.8620416856838582,0.8081804281345566,0.8936633286640627,0.7692515559956365,-0.0576905522592422,-0.1155963302752293,-0.0851080043098512,-0.122431060812795,0.8085553243542115,0.6468204951828415,0.8777701664852648,0.715445570663787,0.954326923076923,0.96875,418,229,418,1.384324650383823,7.356739411876024,0.5022309853493312,1.0545653955516023,5.465531627638769,2.9268825684542605,105.28327579494176,0.1770334928229665,1.0,1.0
M bounded 중심화,followup3-area-avg-bounded-ctr,followup3-area-avg-bounded-ctr,area-bounded-ctr,0.1,,,,,0.180264328103242,0.2691245691608137,0.8039555758405598,0.7047400611620795,0.857173284649323,0.7485474006116207,0.8622242507226533,0.8081804281345566,0.8936633286640627,0.7692515559956365,-0.0582686748820935,-0.103440366972477,-0.0845602032317681,-0.1149335669692901,0.8091031254322946,0.6543179890263464,0.8777701664852648,0.715445570663787,0.9519230769230768,0.96875,418,229,418,1.3923128416320272,7.437061130244473,0.5023869941018121,1.0251930693213716,5.231535705463177,2.734087353171044,95.45882749084934,0.1782296650717703,1.0,1.0
M bounded 중심화,followup3-area-avg-bounded-ctr,followup3-area-avg-bounded-ctr,area-bounded-ctr,1.0,,,,,0.179770312917002,0.2731695580201327,0.8049901110603985,0.7634556574923547,0.857173284649323,0.7485474006116207,0.8632587859424921,0.808256880733945,0.8954967500109324,0.7692515559956365,-0.0582686748820935,-0.0448012232415903,-0.0806335147048359,-0.0645605404256269,0.8148632353060965,0.7046910155700096,0.8777701664852648,0.715445570663787,0.935096153846154,0.96875,418,229,418,1.4329246326627734,7.949131988480765,0.5029143871285202,0.769935276323146,3.6434006055798656,1.7876477370286303,46.059144743179104,0.2440191387559808,1.0,1.0
M bounded 중심화,followup3-area-avg-bounded-ctr,followup3-area-avg-bounded-ctr,area-bounded-ctr,10.0,,,,,0.114792781114778,0.2506867966278058,0.8595770576601247,0.8159785932721714,0.857173284649323,0.7485474006116207,0.8668492317054617,0.8087920489296636,0.8968936003375807,0.7708815568191858,-0.0072721740453369,0.0071865443425077,-0.0157079285892294,0.0103694616853596,0.8811856717483513,0.7812510185045455,0.8777701664852648,0.715445570663787,0.96875,0.96875,418,229,418,1.9766451434571248,11.063044786600129,0.5076031407489251,0.8302828512779357,0.647290664057482,0.9275298251803364,4.564395536850105,0.3839712918660287,1.0,1.0
M bounded 중심화,followup3-area-avg-bounded-ctr,followup3-area-avg-bounded-ctr,[베이스라인] 전부 0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
M bounded 중심화,followup3-area-avg-bounded-ctr,followup3-area-avg-bounded-ctr,[베이스라인] 전부 기저확률,,,,,,0.1880966552963531,0.2494231612669476,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
N free 중심화,followup3-area-avg-free-ctr,followup3-area-avg-free-ctr,area-free-ctr,0.0,,,,,0.1935795886069132,0.2619270129095942,0.7859729195192454,0.7175840978593272,0.857173284649323,0.7485474006116207,0.8573558496881181,0.8127675840978594,0.8775986722560457,0.7719547539753323,-0.0713829301688726,-0.0951834862385322,-0.0947200007573408,-0.0705833844112158,0.7828786714987048,0.7013713695641165,0.8777701664852648,0.715445570663787,0.9375,0.96875,418,229,418,1.2031207742931278,6.722521368909327,0.5013670049300787,1.2473936569440482,5.2857399235820495,2.626938933709033,96.6252504020928,0.1782296650717703,0.0026532965668112,0.3801218494154196
N free 중심화,followup3-area-avg-free-ctr,followup3-area-avg-free-ctr,area-free-ctr,0.1,,,,,0.1959188856144354,0.2618869157942946,0.786459759622699,0.727599388379205,0.857173284649323,0.7485474006116207,0.8573558496881181,0.8048165137614679,0.8775986722560457,0.7683455882508295,-0.070896090065419,-0.0772171253822628,-0.0953197687086239,-0.0655810258076691,0.7822789035474218,0.7027645624431604,0.8777701664852648,0.715445570663787,0.9375,0.96875,418,229,418,1.2279470015837748,6.894626725447463,0.501414039435882,1.2125986651828988,5.014830965140207,2.5462202766545667,86.44395798751776,0.1830143540669856,0.0026497263096186,0.2961121911278501
N free 중심화,followup3-area-avg-free-ctr,followup3-area-avg-free-ctr,area-free-ctr,1.0,,,,,0.1982128043227817,0.2285893294726295,0.7806785333941884,0.7754587155963303,0.857173284649323,0.7485474006116207,0.8573558496881181,0.8180428134556575,0.8775986722560457,0.766246176511124,-0.0766773162939297,-0.0425840978593272,-0.093604244127798,-0.0411388787477513,0.7839944281282477,0.7251072977633727,0.8777701664852648,0.715445570663787,0.9326923076923076,0.96875,418,229,418,1.1785111735490037,6.708199021541613,0.5015308638769153,1.3973147715311072,3.807442137152418,1.925048007509596,51.67322527541185,0.25,0.002538667574779,0.5053742517008675
N free 중심화,followup3-area-avg-free-ctr,followup3-area-avg-free-ctr,area-free-ctr,10.0,,,,,0.15551640717849,0.2411452087850049,0.8352654799939147,0.8267584097859327,0.857173284649323,0.7485474006116207,0.8575079872204473,0.8191131498470948,0.8775986722560457,0.7784457535241298,-0.0222425072265326,0.0076452599388379,-0.028620958632057,0.0029499615536836,0.8489777136239887,0.7813957150778135,0.8777701664852648,0.715445570663787,0.96875,0.96875,418,229,418,1.8616153745419104,11.492543883093449,0.5038246365008456,0.9129131690871476,0.8885072380594888,0.911062891652634,5.445911483139913,0.4389952153110047,0.0062676832952768,0.7820254320263271
N free 중심화,followup3-area-avg-free-ctr,followup3-area-avg-free-ctr,[베이스라인] 전부 0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
N free 중심화,followup3-area-avg-free-ctr,followup3-area-avg-free-ctr,[베이스라인] 전부 기저확률,,,,,,0.1880966552963531,0.2494231612669476,,,,,,,,,,,,,,,,,,,418,229,418,,,,,,,,,,
